,arxiv_link,pdf_link,title,authors,abstract,submitted
53,https://arxiv.org/abs/2009.13411,https://arxiv.org/pdf/2009.13411,Artificial Intelligence in Surgery: Neural Networks and Deep Learning,"Authors: Deepak Alapatt, Pietro Mascagni, Vinkle Srivastav, Nicolas Padoy","Abstract: …benefit from such computational methods. However, surgeons and computer scientists should partner to develop and assess deep learning applications of value to patients and healthcare systems. This chapter and the accompanying hands-on material were designed for surgeons willing to understand the intuitions behind neural networks, become familiar with deep le… ▽ More","Submitted 28 September, 2020; originally announced September 2020."
54,https://arxiv.org/abs/2009.13252,https://arxiv.org/pdf/2009.13252,BiteNet: Bidirectional Temporal Encoder Network to Predict Medical Outcomes,"Authors: Xueping Peng, Guodong Long, Tao Shen, Sen Wang, Jing Jiang, Chengqi Zhang",Abstract: Electronic health records (EHRs) are longitudinal records of a patient's interactions with healthcare systems. A patient's EHR data is organized as a three-level hierarchy from top to bottom: patient journey - all the experiences of diagnoses and treatments over a period of time; individual visit - a set of medical codes in a particular visit; and me… ▽ More,"Submitted 23 September, 2020; originally announced September 2020."
55,https://arxiv.org/abs/2009.12913,https://arxiv.org/pdf/2009.12913,GDPR Compliance for Blockchain Applications in Healthcare,"Authors: Anton Hasselgren, Paul Kengfai Wan, Margareth Horn, Katina Kralevska, Danilo Gligoroski, Arild Faxvaag","Abstract: The transparent and decentralized characteristics associated with blockchain can be both appealing and problematic when applied to a healthcare use-case. As health data is highly sensitive, it is also highly regulated to ensure the privacy of patients. At the same time, access to health data and interoperability is in high demand. Regulatory frameworks such… ▽ More","Submitted 27 September, 2020; originally announced September 2020."
56,https://arxiv.org/abs/2009.12844,https://arxiv.org/pdf/2009.12844,Self-Organizing Software Models for the Internet of Things,Authors: Damian Arellanes,"Abstract: The Internet of Things (IoT) envisions the integration of physical objects into software systems for automating crucial aspects of our lives, such as healthcare, security, agriculture, and city management. Although the vision is promising, with the rapid advancement of hardware and communication technologies, IoT systems are becoming increasingly dynamic, la… ▽ More","Submitted 27 September, 2020; originally announced September 2020."
57,https://arxiv.org/abs/2009.12821,https://arxiv.org/pdf/2009.12821,Multi-task Causal Learning with Gaussian Processes,"Authors: Virginia Aglietti, Theodoros Damoulas, Mauricio Álvarez, Javier González","Abstract: …This is useful when we are interested in jointly learning the causal effects of interventions on different subsets of variables in a DAG, which is common in field such as healthcare or operations research. We propose the first multi-task causal Gaussian process (GP) model, which we call DAG-GP, that allows for information sharing across continuous intervent… ▽ More","Submitted 27 September, 2020; originally announced September 2020."
58,https://arxiv.org/abs/2009.12437,https://arxiv.org/pdf/2009.12437,Democratizing Artificial Intelligence in Healthcare: A Study of Model Development Across Two Institutions Incorporating Transfer Learning,"Authors: Vikash Gupta1, Holger Roth, Varun Buch3, Marcio A. B. C. Rockenbach, Richard D White, Dong Yang, Olga Laur, Brian Ghoshhajra, Ittai Dayan, Daguang Xu, Mona G. Flores, Barbaros Selnur Erdal","Abstract: The training of deep learning models typically requires extensive data, which are not readily available as large well-curated medical-image datasets for development of artificial intelligence (AI) models applied in Radiology. Recognizing the potential for transfer learning (TL) to allow a fully trained model from one institution to be fine-tuned by another institution using a much small local data… ▽ More","Submitted 25 September, 2020; originally announced September 2020."
59,https://arxiv.org/abs/2009.12406,https://arxiv.org/pdf/2009.12406,Why have a Unified Predictive Uncertainty? Disentangling it using Deep Split Ensembles,"Authors: Utkarsh Sarawgi, Wazeer Zulfikar, Rishab Khincha, Pattie Maes",Abstract: Understanding and quantifying uncertainty in black box Neural Networks (NNs) is critical when deployed in real-world settings such as healthcare. Recent works using Bayesian and non-Bayesian methods have shown how a unified predictive uncertainty can be modelled for NNs. Decomposing this uncertainty to disentangle the granular sources of heteroscedasticity i… ▽ More,"Submitted 25 September, 2020; originally announced September 2020."
60,https://arxiv.org/abs/2009.12217,https://arxiv.org/pdf/2009.12217,Latent Causal Socioeconomic Health Index,"Authors: F. Swen Kuh, Grace S. Chiu, Anton H. Westveld","Abstract: …modeling and statistical causal modeling, so as to evaluate the impact of a continuous policy variable (mandatory maternity leave days and government's expenditure on healthcare, respectively) on a nation's socioeconomic health, while formally accounting for spatial dependency among the nations. A novel visualization technique for evaluating covariat… ▽ More","Submitted 24 September, 2020; originally announced September 2020."
61,https://arxiv.org/abs/2009.12176,https://arxiv.org/pdf/2009.12176,COVID-19 Pandemic Prediction using Time Series Forecasting Models,"Authors: Naresh Kumar, Seba Susan","Abstract: …ongoing novel Coronavirus (COVID-19) pandemic. It is of utmost importance to identify the future infected cases and the virus spread rate for advance preparation in the healthcare services to avoid deaths. Accurately forecasting the spread of COVID-19 is an analytical and challenging real-world problem to the research community. Therefore, we use day level i… ▽ More","Submitted 22 July, 2020; originally announced September 2020."
62,https://arxiv.org/abs/2009.12175,https://arxiv.org/pdf/2009.12175,Intelligent Risk Alarm for Asthma Patients using Artificial Neural Networks,"Authors: Rawabi A. Aroud, Anas H. Blasi, Mohammed A. Alsuwaiket","Abstract: …wheezing accompanied by coughing and phlegm after exposure to inhalation of substances that provoke allergic reactions or irritation of the respiratory system. Data mining in healthcare system is very important in diagnosing and understanding data, so data mining aims to solve basic problems in diagnosing diseases due to the complexity of diagnosing asthma.… ▽ More","Submitted 24 September, 2020; originally announced September 2020."
63,https://arxiv.org/abs/2009.11911,https://arxiv.org/pdf/2009.11911,Adversarial Examples in Deep Learning for Multivariate Time Series Regression,"Authors: Gautam Raj Mode, Khaza Anuarul Hoque","Abstract: Multivariate time series (MTS) regression tasks are common in many real-world data mining applications including finance, cybersecurity, energy, healthcare, prognostics, and many others. Due to the tremendous success of deep learning (DL) algorithms in various domains including image recognition and computer vision, researchers started adopting these techniq… ▽ More","Submitted 24 September, 2020; originally announced September 2020."
64,https://arxiv.org/abs/2009.11838,https://arxiv.org/pdf/2009.11838,Game theory to enhance stock management of personal protective equipment (PPE) during the COVID-19 outbreak,"Authors: Khaled Abedrabboh, Matthias Pilz, Zaid Al-Fagih, Othman S. Al-Fagih, Jean-Christophe Nebel, Luluwah Al-Fagih","Abstract: Since the outbreak of the COVID-19 pandemic, many healthcare facilities have suffered from shortages in medical resources, particularly in Personal Protective Equipment (PPE). In this paper, we propose a game-theoretic approach to schedule PPE orders among… ▽ More","Submitted 25 September, 2020; v1 submitted 24 September, 2020; originally announced September 2020."
65,https://arxiv.org/abs/2009.11407,https://arxiv.org/pdf/2009.11407,Steering a Historical Disease Forecasting Model Under a Pandemic: Case of Flu and COVID-19,"Authors: Alexander Rodriguez, Nikhil Muralidhar, Bijaya Adhikari, Anika Tabassum, Naren Ramakrishnan, B. Aditya Prakash","Abstract: …challenging amidst the COVID pandemic, when the influenza-like illness (ILI) counts is affected by various factors such as symptomatic similarities with COVID-19 and shift in healthcare seeking patterns of the general population. We term the ILI values observed when it is potentially affected as COVID-ILI. Under the current pandemic, historical influenza mod… ▽ More","Submitted 23 September, 2020; originally announced September 2020."
66,https://arxiv.org/abs/2009.11247,https://arxiv.org/pdf/2009.11247,"Novel Computational Linguistic Measures, Dialogue System and the Development of SOPHIE: Standardized Online Patient for Healthcare Interaction Education","Authors: Mohammad Rafayet Ali, Taylan Sen, Benjamin Kane, Shagun Bose, Thomas M Carroll, Ronald Epstein, Lenhart Schubert, Ehsan Hoque","Abstract: In this paper, we describe the iterative participatory design of SOPHIE, an online virtual patient for feedback-based practice of sensitive patient-physician conversations, and discuss an initial qualitative evaluation of the system by professional end users. The design of SOPHIE was motivated from a computational linguistic analysis of the transcripts of 383 patient-physician conversations from a… ▽ More","Submitted 23 September, 2020; originally announced September 2020."
